NAME;LINK
Good Job Switch NSP XCI Base 0100B0500FE4E000 NSP;https://drive.google.com/file/d/1KJnUg04biggox_yBzTOygCEI3JT4lUep/view?usp=sharing
Good Job Switch NSP XCI Base XCI;https://drive.google.com/file/d/1qxjHy1gt6g9q7xHtgAGLwm26_J96SyoC/view?usp=sharing
Goonya Fighter Switch NSP XCI Base 010098000D646000 NSP;https://drive.google.com/uc?export=download&id=1yO9ghAO5e4Avgkb5CIprd9IJQk7BrLqy
Gorogoa Switch NSP NSZ Base;https://drive.google.com/uc?export=download&id=1WUKly9hbHHYX1RGh6KqCUn0SDjsozf7G
Gothic Murder: Adventure That Changes Destiny Switch NSP XCI Base;https://drive.google.com/file/d/1e0LNTedM9IdaguTH4wynji1I__X9GQ-a/view?usp=sharing
Grab the Bottle Switch NSP Base NSP;https://drive.google.com/open?id=1LrWpcdP5qCLCNDwuj6qGK3RzFGBpE8XR
Grand Brix Shooter Switch NSP XCI Multi Download;https://drive.google.com/open?id=1K2gyKXVIJE2a89lyf4GOheC-018p8FAL
Grand Theft Auto III Switch NSP Base;https://drive.google.com/file/d/1EjPrtGa9SQeGT5JcvugIdZy94nZ2TLyz/view?usp=sharing
Grand Theft Auto III Switch NSP Homebrew;https://drive.google.com/file/d/1UWNl61j4NhWnpSljtmHBLhHDN7WYe2s-/view?usp=sharing
Graveyard Keeper Switch NSP XCI NSZ Base (eShop);https://drive.google.com/open?id=1khVZ0pMyvGPTfZck5JRJwXeb30Mda07z
Gravity Rider Zero Switch NSP XCI Base 01002C2011828000 NSP;https://drive.google.com/open?id=1Mix1Tb7floh30tsE39-5wn15wqIkJxUP
Gravity Rider Zero Switch NSP XCI Base XCI;https://drive.google.com/open?id=1BeQlB8ZF8d0SlFDIAvq_bccQCZ7a6aUr
Great Conqueror: Rome Switch NSP XCI Base;https://drive.google.com/file/d/1CKwc8QRYi7NnhyIB3AGhrKZLxwV2DoBb/view?usp=sharing
Grim Fandango Remastered NSP XCI Base 0100b7900b024000 NSP;https://drive.google.com/open?id=1rqpohX6uYqW-Ar0RmFLH0doQaioj_Im5
Grim Legends: The Forsaken Bride Switch NSP XCI NSZ Base (eShop);https://drive.google.com/file/d/1SDP2wK5TeTpOI6uyB77jfpDTAIcC5yIe/view?usp=sharing
Grimshade Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/1D7ZLcGYn0rASnJ3i5qBlQHjvjhfLqeWL/view?usp=sharing
Grimvalor Switch NSP XCI Base 01001C700F518000 NSP;https://drive.google.com/open?id=1K3FFzxAjdG6_3KnZHnuLp4EhbN1TQVwA
Grimvalor Switch NSP XCI Base XCI;https://drive.google.com/open?id=1xpvMeyii7g7KUHg-BiPWJ0zHH3szr_eM
Grizzland Switch NSP XCI NSZ Base 010091300FFA0000 NSP;https://drive.google.com/open?id=18EQewIRGAtWACK5kU694RBPCPb-dVsxB
Guard Duty Switch NSP XCI NSZ Base 0100C69010522000 NSP;https://drive.google.com/open?id=1DHWEP-G71f4COkEqPfm6JN-r7sjZ0eJv
Guard Duty Switch NSP XCI NSZ Base XCI;https://drive.google.com/open?id=1LPpsIxLL71KVm4si8dwyB8JRv4tfNaM6
Guilty Gear 20th Anniversary Edition + XX Accent Core Plus R Switch NSP NSZ XCI Base GUILTY GEAR 0100D1C00C700000 NSP;https://drive.google.com/open?id=1Gp_gA6CvD7NqIOG8KSqn6yhL2RMzy6s6
Gun Crazy Switch NSP XCI NSZ Base 01009630106A6000 NSP;https://drive.google.com/open?id=1uZlcFCKPS4rbDvRVGDgTZ4zRGuroLOX5
Gun Crazy Switch NSP XCI NSZ Base XCI;https://drive.google.com/open?id=1KghgDGBrYOlENq1TRKq4M2wYB9vDn5Fq
Gun Gun Pixies Switch NSP XCI Base NSP;https://drive.google.com/open?id=1cqa5wZ40vJf3Ts-KKjIdQ6lQkk63cti8
Gunbrick: Reloaded Switch NSP XCI NSZ Base + v2.0 XCI;https://drive.google.com/open?id=1xzpVTMhR_nfhpKh1Mg7YMpD_mVS0a7vs
Gunka o Haita Neko Switch NSP XCI Base NSP;https://drive.google.com/file/d/1CBmNVQhIKs0ZCHd3OSDtiVEE4adI5vg9/view?usp=sharing
Gunma’s Ambition -You and me are Gunma- Switch NSP XCI NSZ Base 0100EC20101E4000 NSP;https://drive.google.com/open?id=1i4BjGCYaNxEr19ukotnvCOuB_MWJHY_b
Gunma’s Ambition -You and me are Gunma- Switch NSP XCI NSZ Base NSZ;https://drive.google.com/open?id=1GAbKkUxAPzK2cQ6VtMIRGpU_9wm1EVWT
Gunma’s Ambition -You and me are Gunma- Switch NSP XCI NSZ Base XCI;https://drive.google.com/open?id=1zUBwXj6SU2rwGcfEl4pDHTfmt2-Y57CB
Gunvolt Chronicles Luminous Avenger iX Switch NSP NSZ XCI Base NSZ;https://drive.google.com/uc?export=download&id=1DTsG2SzwoXlJ7VueOBDN-mVFQ4oggGvg
Gunvolt Chronicles Luminous Avenger iX Switch NSP NSZ XCI Base XCI;https://drive.google.com/open?id=1PbitkPwQX8_1ZDNPjf9LwJGUiNGFiXBT
HALF DEAD Switch NSP XCI Base NSP;https://drive.google.com/uc?export=download&id=1_Mk_184OhkWIy5_g6WfWML0w8zWomfmN
HALF DEAD Switch NSP XCI Base XCI;https://drive.google.com/uc?export=download&id=1QNzyZdHlwDwUCyqabL8EvWMDtZW_jB6I
HEROINE ANTHEM ZERO: Episode 1 Switch NSP NSZ Base 01001B70080F0000 NSP;https://drive.google.com/uc?export=download&id=1OIx_0ZXI3mMArC7Id6k_WNGAlmRIPMhV
HYPERCHARGE Unboxed Switch NSP XCI Base;https://drive.google.com/open?id=1gxg2wdiiiClxblN5o7HVABEp3FEKtwgZ
Hades Switch NSP XCI Base (eShop);https://drive.google.com/file/d/1ePF5hKEpScqWSHXyqL3ds9Jk2n981sKi/view?usp=sharing
Hair Mower 3D Switch NSP XCI Base 0100679010FEE000 NSP;https://drive.google.com/open?id=12Z60MluHkuKcu9xRDnZrKv7yMlyz8EE_
Hair Mower 3D Switch NSP XCI Base XCI;https://drive.google.com/open?id=1jV-t5kCNUQazBNnoFiFt7Hgh24jhfYjW
Hakoniwa Explorer Plus Switch NSP XCI Base NSP;https://drive.google.com/file/d/1Edgjh6yHXYlMo01RgeJzwI_o5LPsDhFt/view?usp=sharing
Hakoniwa Explorer Plus Switch NSP XCI Base XCI;https://drive.google.com/file/d/1aJ_87WBFLKzkcoaMiOS_SeKs6YjbkFYA/view?usp=sharing
Halcyon 6: Starbase Commander Switch NSP XCI NSZ Base + v1.0.2 XCI;https://drive.google.com/open?id=1ASk8k1JUSPRfcZWcMzkBbsNy-tQ3OwtY
Halcyon 6: Starbase Commander Switch NSP XCI NSZ Base 01006B30092F0000 NSP;https://drive.google.com/open?id=1UN_cC5URFSD1AeypcNIbl91J-m4IkMOp
Half-Life + Opposing Force + Blue Shift Switch NSP Base + Files (FW9.2.0);https://drive.google.com/uc?export=download&id=1fmZ0ihtEFxHwEQKxG6_TnGtHgSeq0eEy
Hang The Kings Switch NSP XCI Base XCI;https://drive.google.com/open?id=1EhRZOfV6EIfHeg8U4UxYBLQ18ZVBUDRO
HardCube Switch NSP XCI Base 01000C90117FA000 NSP;https://drive.google.com/open?id=1h1SR9FSjId1M-9mJLgVvfoHwygnbO3J0
HardCube Switch NSP XCI Base XCI;https://drive.google.com/open?id=1vSYNn-kBlqsabO2gs13tKG6LaZSsUenY
Hardcore Maze Cube Switch NSP XCI Base;https://drive.google.com/file/d/1cBrvJj1ksYahx9pCskGIFOXIRcF-EgDR/view?usp=sharing
Hardway Party Switch NSP XCI Base NSP;https://drive.google.com/uc?export=download&id=18L16EJqsYy9N72LkFT0HJJPexJhrF4tK
Harvest Moon: Mad Dash Switch NSP XCI NSZ Base (Dumped);https://drive.google.com/open?id=1dNPU3Xrn2IjkLde6yh5zIanjkoQGuyvj
Has-Been Heroes Switch NSP XCI Base XCI;https://drive.google.com/uc?export=download&id=1creMdZiARJnZUOVU5tqAJir1lZpIPckF
Has-Been Heroes Switch NSP XCI Base [0100E29001298000] NSP;https://drive.google.com/uc?export=download&id=1ZdYe-wR3cS47OWZWQXHqtAXqkywB0Xbj
Haunted Dungeons : Hyakki Castle Switch NSP NSZ Base NSP;https://drive.google.com/open?id=1tIPA4ZysXHBF9aNGt_qAIT1H4aqcrwF0
Hawk’s Claw VS Fly Duvet Switch NSP Base 01003D100EAF4000 NSP;https://drive.google.com/uc?export=download&id=1irpa4YLNIupee_xrlKmFpU5vKYA37w0k
Hayfever Switch NSP XCI Base 0100EA900FB2C000 NSP;https://drive.google.com/open?id=1l0KJeL5ZWuYXebhBZxbxz5tbE0bIBhLz
Headliner: NoviNews Switch NSP XCI NSZ Base;https://drive.google.com/open?id=1Jvzk380vGf-PsJ6Mer6nw90zgBG4qmga
Headliner: NoviNews Switch NSP XCI NSZ Base + v1.4.3;https://drive.google.com/file/d/1vAqmM69Vo9tJXgGjj64GI4xiGdvW7K0g/view?usp=sharing
Heart of Darkness Switch NSP Base + HODE [ENG] NSP;https://drive.google.com/open?id=1wiPuhplpKPYLFWUw-fq0RvZPh2k-jHtz
Heart of Darkness Switch NSP Base + HODE [RUS] NSP;https://drive.google.com/open?id=1p9kAU8ZS7v5gFZ-wJkxrR0j389Ns5h6E
Heart&Slash Switch NSP XCI NSZ Base + v1.1.1 XCI;https://drive.google.com/file/d/1L8flj977Xok2kPqgW9CLReOijMrT40i0/view?usp=sharing
Heart&Slash Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/1dSyPQy39C44QWwueO6S0Wo6w4iMbCgo9/view?usp=sharing
Heave Ho Switch NSP XCI NSZ Base;https://drive.google.com/open?id=1rp1JmqteKCrC6AQeK8CoJHaJHoDPSDZ_
Heave Ho Switch NSP XCI NSZ Base + 1.0.3 XCI;https://drive.google.com/open?id=1hRBQwwoSZL6hm_GH5HVZrE-9-jjxLUdj
Heave Ho Switch NSP XCI NSZ Base + 1.0.4 XCI;https://drive.google.com/open?id=1e_Scu19BdHlQUIbe2Rx-Ym7nnNrp5e0B
Heaven Dust Switch NSP XCI NSZ Base NSP;https://drive.google.com/open?id=1ON4m2PLjkoUsXgay8me9h559Wbasl_pc
Helheim Hassle Switch NSP XCI NSZ Base;https://drive.google.com/file/d/1UYomqfY7bdzrZwNYawU1ybhR4cN4tWBa/view?usp=sharing
Helheim Hassle Switch NSP XCI NSZ Base + v1.0.2;https://drive.google.com/file/d/1TM5dtxcrP4cYgWcRazZ-QYGjBMJucwVs/view?usp=sharing
Hell is Other Demons Switch NSP XCI NSZ Base + v6.6.12;https://drive.google.com/file/d/1zmZzX4dTJEii-VBjUwvcYttsFrisjbC6/view?usp=sharing
Hello Neighbor Hide and Seek Switch XCI NSP Base + update 1.0.1 XCI;https://drive.google.com/uc?export=download&id=19G-9b7O06cExUdTK6S7cHiRmN1aSeDZD
Hello Neighbor Hide and Seek Switch XCI NSP Base 010092B00C4F0000 NSP;https://drive.google.com/uc?export=download&id=1vP2AMDIRlEFTK5_nXBXor4edCeKWBy0-
Hello Neighbor Hide and Seek Switch XCI NSP update 1.1 NSP;https://drive.google.com/uc?export=download&id=1nCYoJuk5zfCGIqByuX-9FOG7SvnvWa5I
Hello Neighbor Switch NSP Base (eShop);https://drive.google.com/open?id=1AtVDHLOHysIxMufLEjHM1WEqkXEQwhnI
Helltaker Switch NSP XCI Base NSP Homebrew v1.0.2;https://drive.google.com/file/d/1oyGnpzsRq-MfkHX0GRVm_2pWHE9O6Mnq/view?usp=sharing
Help Me Doctor Switch NSP XCI Base NSP;https://drive.google.com/uc?export=download&id=15Q3EZRlfjGoEcK9mNj81snJm5tqzZsI6
Help Me Doctor Switch NSP XCI Base XCI;https://drive.google.com/uc?export=download&id=1uK89yqZ9bFVnAPRo_3m0447WKvcGxzHV
Help Will Come Tomorrow Switch NSP XCI NSZ Base XCI;https://drive.google.com/open?id=1OnrwiFwMsorluy9N5APfu0cW8je_RiFY
Her Majesty’s SPIFFING: The Empire Staggers Back Switch NSP XCI NSZ Base + v1.0.1 XCI;https://drive.google.com/file/d/1c7jLO7K-G3pxrRJDMLIVSrRD6VfA42_L/view?usp=sharing
Her Majesty’s SPIFFING: The Empire Staggers Back Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/1_nBaMpFjXIWAcdLTFR4ArK8ODu_NAKHn/view?usp=sharing
Her Majesty’s Ship Switch NSP XCI NSZ Base;https://drive.google.com/file/d/1tcCxqAdFCuVx6CAW3DSV342C1Rp6L-I6/view?usp=sharing
Hero must die. again Switch NSP XCI NSZ Base (eShop);https://drive.google.com/open?id=1nIAaKQpLmHlrkWVHELzFRFaU1_4JpAoL
"Heroes of Might and Magic I-II Gold Switch NSP Gdrive NSP
HeroesofMightandMagicI_0532A16CE6E30000.nsp 355.21 KB
HeroesofMightandMagicII_05B96B95375B0000.nsp 339.21 KB
retroarch_homm1-2.zip 873.71 MB";https://drive.google.com/open?id=1z9n9jK3tySAAlDQ2h0miwv1wi_nvB1gU
Heroes of the Monkey Tavern Switch NSP XCI NSZ Base;https://drive.google.com/file/d/1XlHx2xZfQBjFmlwc6lHscQSYaKChNyGY/view?usp=sharing
Heroki Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/18gpR5DJUIc34skjy3mLSmzayIfudbuXD/view?usp=sharing
Heroki Switch NSP XCI NSZ Base XCI;https://drive.google.com/file/d/1GygmZMhrcx2DrIddCMgE2BWEAN6Ixm5-/view?usp=sharing
Heroland Switch NSP XCI NSZ Base NSP;https://drive.google.com/open?id=1CcyBE2KK-rLujozYZDf8Y54FOVcawG_t
Heroland Switch NSP XCI NSZ Base NSZ;https://drive.google.com/open?id=1xhQH8fS0hfJpt5BafTs89rCEhF6OmtZ1
Heroland Switch NSP XCI NSZ Base XCI;https://drive.google.com/open?id=1wMg8fJ-3w47pM77xiiryEb930d-jDKEY
HexON Switch NSP XCI Base XCI;https://drive.google.com/file/d/1l0XhbKEwHRBBQotltjYMlAqnYxjAXU8C/view?usp=sharing
Hexagroove: Tactical DJ Switch NSP XCI NSZ Base (eShop);https://drive.google.com/open?id=1rwo5paThLU8Z1Qk7jP-a7g7GIfQ7xnsI
Hexagroove: Tactical DJ Switch NSP XCI NSZ SuperXCI v1.1.0;https://drive.google.com/open?id=1-gdW9jgSCyTEoR-ePcYGXATJwmua3umd
Hidden Switch NSP XCI Base;https://drive.google.com/file/d/1svGiU311aeFCW4AaOkpMzSJzAsowBqpJ/view?usp=sharing
Hide & Dance! Switch NSP XCI NSZ Base;https://drive.google.com/file/d/1F--A3f4UlW4MfEnDemSf9fI_4qS2lLRR/view?usp=sharing
High Noon Revolver Switch NSP Base 01006FE00D2B0000 NSP;https://drive.google.com/open?id=1-q4r-clS8OBDrde8M1MRFE3TulRt3nn8
Highrise Heroes: Word Challenge Switch NSP XCI Base 0100A750113FC000 NSP;https://drive.google.com/file/d/1ztxpQmci0DxpS0-9EHqt6M6m_-pQKywi/view?usp=sharing
Highrise Heroes: Word Challenge Switch NSP XCI Base XCI;https://drive.google.com/file/d/1mivuEE1Cy8gZqpPuqe44bO6AO5bGe-my/view?usp=sharing
Hill Climbing Mania Switch NSP XCI Base NSP;https://drive.google.com/file/d/1mSP_PjZu_tncq9Y35gT9IRiakJF4txNv/view?usp=sharing
Hill Climbing Mania Switch NSP XCI Base XCI;https://drive.google.com/file/d/1CR4Ii-GYLp_fVn9aAeVEbSRR2qWhhWh6/view?usp=sharing
Him & Her Switch NSP XCI Base NSP;https://drive.google.com/file/d/1eQvD5etSv4_J7IGSHaZDkmyU52N7Peie/view?usp=sharing
Him & Her Switch NSP XCI Base XCI;https://drive.google.com/file/d/1pfmwH_1jXhh75Y0buJHEv6q1apU7AAfC/view?usp=sharing
Himno Switch NSP NSZ XCI Base NSP;https://drive.google.com/open?id=1mUSi-HVlxIjkbstujlyV1iee1MpvVm4P
Himno Switch NSP NSZ XCI Base NSZ;https://drive.google.com/open?id=18cueoXlMZbs1MjTHcnz1iecH4OZoQqX1
Himno Switch NSP NSZ XCI Base XCI;https://drive.google.com/file/d/1N5sp3AHp0b0aPUpyGOOUIwGKc_n4GdA2/view?usp=sharing
Hollow Switch NSP NSZ Base 0100F210061E8000 NSP;https://drive.google.com/uc?export=download&id=1ISYibdmvg-NUACTfajwCU7BBjJRFqtvP
Hollow Switch NSP NSZ Base 0100F210061E8000 NSZ;https://drive.google.com/open?id=1F4U7mYjrz9fo40In4DYCxtCbM6_gjwkN
Holy Potatoes! A Weapon Shop?! Switch NSP XCI NSZ Base;https://drive.google.com/open?id=1qP7sL-7Ht3s9TqIgqx1VTLwZPbx44q6C
Holy Potatoes! What The Hell?! Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/1ohYO76BeNWFJ4lGlTiEUt0gB6akRvX9c/view?usp=sharing
Holy Potatoes! What The Hell?! Switch NSP XCI NSZ Base XCI;https://drive.google.com/file/d/1q8y6xyraZJiU5hjPBd6KoriXqkLfArWl/view?usp=sharing
Home Run High Switch NSP XCI Base NSP;https://drive.google.com/file/d/1Fbk5pHrNc-SXonUVgwrhSJJupsdjv1B7/view?usp=sharing
Home Run High Switch NSP XCI Base XCI;https://drive.google.com/file/d/1QMD5DDArEwm7zOHURyXaykFcHQ9aDsS5/view?usp=sharing
Home Sheep Home: Farmageddon Party Edition Switch NSP XCI Multi Download;https://drive.google.com/open?id=10xYylOzkWb9YsWOslQIYl-uzi_lW55Cm
Homo Machina Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/1o7golbO6eT-aXzOPozMLzuN-ViQktWvC/view?usp=sharing
Homo Machina Switch NSP XCI NSZ Base XCI;https://drive.google.com/file/d/17VF0k5slI4x8zBTC1wSnwfkNfVCi4epm/view?usp=sharing
Hopping Girl KOHANE Jumping Kingdom: Princess of the Black Rabbit Switch NSP XCI NSZ Base + v1.1.0 XCI;https://drive.google.com/file/d/1NQH-gnhHW_vY8B3NmgNRRTWCGb8BxYRd/view?usp=sharing
Hopping Girl KOHANE Jumping Kingdom: Princess of the Black Rabbit Switch NSP XCI NSZ Base NSP;https://drive.google.com/open?id=1odinJxLfwDi1b0-VEE3ogDKXOdhrB5kT
Hopping Girl KOHANE Jumping Kingdom: Princess of the Black Rabbit Switch NSP XCI NSZ Updaet 1.1.0 NSP;https://drive.google.com/file/d/1kdsvqffpDwo8tG8E0YC-OyJrRak54UFL/view?usp=sharing
Horizon Chase Turbo Switch NSP XCI NSZ SuperXCI v1.1.2;https://drive.google.com/open?id=1kNlrrRxomYlF-8dvPPQS0F2piwOCwHDj
Horror Bundle Vol. 1 Switch NSP Base 0100E3801140A000 NSP;https://drive.google.com/file/d/19g11of1f5fiO2k65eIIYf6z5f0ZjfOGF/view?usp=sharing
Horror Pinball Bundle Switch NSP XCI Base 0100E4200FA82000 NSP;https://drive.google.com/open?id=12AoeAlkUfAXDJemwz4X4E5DibjWdDd_U
Horse Farm Switch NSP XCI Base 010040900F032000 vNSP;https://drive.google.com/open?id=1CyEsgVyG2-hSjylyBg9j8jK2VYUYZ-Pd
Horse Farm Switch NSP XCI Base XCI;https://drive.google.com/open?id=1CyEsgVyG2-hSjylyBg9j8jK2VYUYZ-Pd
Hot Shot Burn Switch NSP XCI NSZ Base;https://drive.google.com/file/d/15HSk81_E6l7iY89wbc5VDAEQQIbJh0h3/view?usp=sharing
Hotel Sowls Switch NSP XCI NSZ Base XCI;https://drive.google.com/file/d/1CEI5hXx1lAn8flUtjsR0etGQa1CJfxLS/view?usp=sharing
House Flipper Switch NSP XCI NSZ Base;https://drive.google.com/file/d/1VD6cLVjoBN9VSSdpvVzj68GtnZnjb7xQ/view?usp=sharing
House Flipper Switch NSP XCI NSZ Base NSP;https://drive.google.com/uc?export=download&id=13Jo-QxQ6ujce9R70w7ZPaZ5mMl5tCb4q
House of Golf Switch NSP XCI SuperXCI v1.0.1;https://drive.google.com/open?id=1Fg84cYt6xHDrjdOQLtTTikWUj2qOoBVc
Hover Switch NSP XCI NSZ Base NSP;https://drive.google.com/open?id=1vaz9V2lhjjHDSJyktkNpydZSuZqbXq7J
Hungry Shark World Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/16eHOk8Z1GNTaZROyhrMnWOsbqmjfBr-v/view?usp=sharing
Hunt Switch NSP XCI Base NSP;https://drive.google.com/file/d/1xUtySdA8quiE3qsRNDaKGOJVjUE-4P1V/view?usp=sharing
Hunt Switch NSP XCI Base XCI;https://drive.google.com/file/d/1Zx3m9cbBHlGB4n8M8xpdNB15cA7yOZek/view?usp=sharing
Huntdown Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/1hiNC06J5DUZjk7wn9RddXhYgDw7AQzFZ/view?usp=sharing
Huntdown Switch NSP XCI NSZ Base XCI;https://drive.google.com/file/d/19GHS6fFciHlRiPOTpjTO_7basYmTqUUJ/view?usp=sharing
Hunter’s Legacy: Purrfect Edition Switch NSP NSZ Base [010068000CAC0000] NSZ;https://drive.google.com/uc?export=download&id=14cmYmMYiP33cOfY05HwK-j5OTVbNCc0J
Hyper Jam Switch NSP XCI NSZ Base + v1.10.1 XCI;https://drive.google.com/open?id=15S-bJwZ8cnZoM397fKJtiuTETgL0Yrhb
Hyper Jam Switch NSP XCI NSZ Base 0100B3300B4AA000 NSP;https://drive.google.com/open?id=1bZAsEQatbO_c9HF7zrl571eSJu5p0vnv
Hyper Light Drifter – Special Edition Switch NSP XCI NSZ Base;https://drive.google.com/uc?export=download&id=1wU4CFtXnZQDKdgs_8I2f0Ue7T-8mTmAc
HyperParasite Switch NSP Base 010061400ED90000 NSP;https://drive.google.com/file/d/11u8iy1lGI1OHC9U5197qdKW3FEhXr28L/view?usp=sharing
Hyperdrive Massacre Switch NSP XCI Base NSP;https://drive.google.com/open?id=12ow3sr5ZHu_bXfQXaUeHc-cj41nwIHlc
Hyperdrive Massacre Switch NSP XCI Base XCI;https://drive.google.com/file/d/1yJj_ja5dFitfnc6FmyK5Yy_RYHbtckBA/view?usp=sharing
Hyperspace Delivery Service Switch NSP NSZ Base 010049000F6B0000 NSP;https://drive.google.com/file/d/1PcOPNNgF1ksCI41lNM4fS_uL_XWCCB1C/view?usp=sharing
Hypnospace Outlaw Switch NSP XCI NSZ Base;https://drive.google.com/file/d/1ACM9kKXkaM7LW2m2hsSFcjISMqhW97kQ/view?usp=sharing
Hypnospace Outlaw Switch NSP XCI NSZ Base + v1.0.1;https://drive.google.com/file/d/1cIYjU9BW2InKrGZ-nrHmCfvCceCG6dKu/view?usp=sharing
I am Ball Switch NSP Base 010070A01134A000 NSP;https://drive.google.com/open?id=1VXGSgZjkLvNn11rG39eDqgm9IqXpUba5
I dream of you and ice cream Switch NSP XCI Base NSP;https://drive.google.com/file/d/12fzs2VbheFBjxZ-bSPqHfRQ3mngsee5d/view?usp=sharing
I dream of you and ice cream Switch NSP XCI Base XCI;https://drive.google.com/file/d/1E2TTFeSgPZw3CWMZntj_4AxDDPMJGSBf/view?usp=sharing
ICEY Switch NSP NSZ Base NSP;https://drive.google.com/uc?export=download&id=16gcKbODwUNQUEyaqn7WOSylFf13jqO8y
ICEY Switch NSP NSZ Base NSZ;https://drive.google.com/uc?export=download&id=16R-xw69tlEYZSxUdPYf6MLEQWG5BNW_G
IMPLOSION: Never lose hope Switch NSZ NSP Base [0100737003190000] NSP;https://drive.google.com/uc?export=download&id=1Yc_0kXQwARvqnjqyrZO7FPU0MS8p9CsT
IMPLOSION: Never lose hope Switch NSZ NSP Base [0100737003190000] NSZ;https://drive.google.com/uc?export=download&id=1PwcTc-apwpHRgkfP56-dmXjNqGknOlLI
INMOST Switch NSP XCI NSZ Base;https://drive.google.com/file/d/1KX5nPSDJVctcaI3NNQd4CQdxTlRYviyN/view?usp=sharing
INSIDE Switch NSP NSZ XCI Base 0100D2D009028000 NSZ;https://drive.google.com/uc?export=download&id=1eHpNmxr0r4G8XRx3njqTtRDfa30SYItO
INSIDE Switch NSP NSZ XCI Base 0100D2D009028800 NSP;https://drive.google.com/uc?export=download&id=1QGCAwvh5EM5ACdnFqaSeQpckSS11zWQ7
INSIDE Switch NSP NSZ XCI Base+v1.0.2 XCI;https://drive.google.com/uc?export=download&id=1aQWFalhiMnHc6yBpwG0t2s1jGY3IzAWc
INVERSUS Deluxe Switch NSP NSZ Base 01001D0003B96000 NSZ;https://drive.google.com/open?id=17dfRN2wJ4j6pN_WwICEZM1AlSiu_lReJ
ITTA Switch NSP XCI NSZ Base + v1.2 XCI;https://drive.google.com/open?id=1ZdrHW6LzG6nQ5bxEJ-CsnW2Fj-vcUQuK
ITTA Switch NSP XCI NSZ Base 010068700C70A000 NSP;https://drive.google.com/open?id=1vV9sECb5-35UTnoQwL1dSQSUvl96RsA6
Ice Age Scrat’s Nutty Adventure! Switch NSP XCI NSZ Base NSP;https://drive.google.com/open?id=1WFatmsfJVPys2PsZkaB8cQGf-wWt9IxT
Ice Cream Surfer Switch NSP XCI Base NSP;https://drive.google.com/file/d/1Gf1C67nA7SzJodQNgD4ha6iRD5zmg27B/view?usp=sharing
If My Heart Had Wings Switch NSP NSZ Base  NSP;https://drive.google.com/uc?export=download&id=13vcGzxuiyRgbMoewDVtmm1tqP014_fFo
If My Heart Had Wings Switch NSP NSZ Base  NSZ;https://drive.google.com/uc?export=download&id=1EkMZXG0nqlqygmuZ4-1izpbJs0P5Nj-u
Immortal Planet Swich NSP NSZ XCI Base 01007BC00E55A000 NSP;https://drive.google.com/open?id=1ASZ6TIFMwrit06nGhLmGx4i5fkY7acpF
Immortal Planet Swich NSP NSZ XCI Base 01007BC00E55A000 NSZ;https://drive.google.com/open?id=1F7XcEEPX_YCXPVsFWFWC4hhNviG0uGC4
Immortal Planet Swich NSP NSZ XCI SuperXCI v1.0.2 EUR;https://drive.google.com/open?id=17OVCA5cqrLX_dGbVxQfGentucDL5E6i9
Immortal Redneck Switch NSP NSZ Base [01000F400435A000] NSZ;https://drive.google.com/uc?export=download&id=13kq56jx7MqOaRR3Y5BWmbcdM4VbI9ExV
In Other Waters Switch NSP NSZ XCI Base;https://drive.google.com/file/d/1kmECYf5RoSAPbapM4Lz0StW8wit4E418/view?usp=sharing
Incredible Mandy Switch NSP XCI NSZ Base [010087C00E31C000] NSP;https://drive.google.com/uc?export=download&id=1pS3MmvAMwGbAYJem3aCIjncEEhqfR0Uw
Indie Gems Bundle – Explosions Edition Switch NSP XCI NSZ Base 01004C300FCD4000 NSZ;https://drive.google.com/open?id=1ztuVZ2anAUf8quvF-PYEPQ6mtOPl7dUA
Indie Gems Bundle – JRPG Edition Switch NSP XCI Base 0100A95010942000 NSP;https://drive.google.com/open?id=1M2sWYoC_LNLLaT1ZdOCJ_tbWSQs4Da-B
Indie Puzzle Bundle Vol 1 Switch NSP Base 0100A2101107C000 NSP;https://drive.google.com/open?id=1PYrPN_SsFNiwSiiN_zsFMvs90SrqWW3K
Indiecalypse Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/15okIREZ3GQqpaJ7A9ixAOFcz0H5u2_NW/view?usp=sharing
Indiecalypse Switch NSP XCI NSZ Base XCI;https://drive.google.com/file/d/1NdtEgRQ4S-pFVDsJO3_yx9VA0nqbcnPP/view?usp=sharing
Inertial Drift Switch NSP XCI NSZ Base (eShop);https://drive.google.com/file/d/1s7OcFNj3xTCgHcJPArz3OoQX9UvnGD7p/view?usp=sharing
Inferno Climber: Reborn Switch NSP NSZ Base [010086300A558000] NSZ;https://drive.google.com/uc?export=download&id=1smnl90a7g7fFnkek82AHxqtn6URqeUog
Infini Switch NSP XCI Base NSP;https://drive.google.com/file/d/1RLavVjiQXSlLuPlAj4pZWkyshzyZcUCN/view?usp=sharing
